014108;0.690196078;0.741176471;0.960784314
012838;0.611764706;0.756862745;0.960784314
003750;0.274509804;0.388235294;0.564705882
014429;0.764705882;0.811764706;0.968627451
006361;0.388235294;0.556862745;0.780392157
003227;0.254901961;0.325490196;0.572549020
002333;0.223529412;0.474509804;0.729411765
010072;0.517647059;0.619607843;0.894117647
003131;0.250980392;0.380392157;0.560784314
000283;0.156862745;0.368627451;0.552941176
014488;0.776470588;0.831372549;0.996078431
006082;0.380392157;0.541176471;0.874509804
010166;0.521568627;0.588235294;0.756862745
001432;0.200000000;0.396078431;0.560784314
001631;0.203921569;0.482352941;0.772549020
001565;0.203921569;0.396078431;0.615686275
003903;0.282352941;0.305882353;0.490196078
000632;0.172549020;0.396078431;0.596078431
004379;0.305882353;0.352941176;0.509803922
002606;0.231372549;0.494117647;0.764705882
006047;0.380392157;0.509803922;0.756862745
012196;0.588235294;0.749019608;0.992156863
008313;0.454901961;0.603921569;0.886274510
006703;0.400000000;0.545098039;0.749019608
000601;0.172549020;0.368627451;0.549019608
000936;0.184313725;0.368627451;0.541176471
005122;0.345098039;0.364705882;0.556862745
010732;0.541176471;0.713725490;0.952941176
007091;0.411764706;0.603921569;0.878431373
010958;0.549019608;0.725490196;0.964705882
004649;0.317647059;0.517647059;0.760784314
005735;0.368627451;0.533333333;0.858823529
012907;0.615686275;0.717647059;0.901960784
011526;0.568627451;0.698039216;0.894117647
000049;0.133333333;0.250980392;0.466666667
014548;0.792156863;0.839215686;1.000000000
003205;0.250980392;0.501960784;0.752941176
011993;0.584313725;0.643137255;0.835294118
006857;0.403921569;0.584313725;0.886274510
009905;0.509803922;0.647058824;0.894117647
006281;0.388235294;0.411764706;0.619607843
007793;0.439215686;0.525490196;0.635294118
008082;0.447058824;0.596078431;0.878431373
002024;0.215686275;0.431372549;0.670588235
009373;0.490196078;0.643137255;0.819607843
013154;0.627450980;0.698039216;0.937254902
005875;0.372549020;0.568627451;0.850980392
001846;0.211764706;0.400000000;0.650980392
001063;0.188235294;0.384313725;0.592156863
010534;0.533333333;0.698039216;0.960784314
006107;0.380392157;0.564705882;0.886274510
012726;0.607843137;0.725490196;0.917647059
006271;0.384313725;0.603921569;0.882352941
010569;0.537254902;0.631372549;0.866666667
008155;0.450980392;0.568627451;0.784313725
006033;0.380392157;0.458823529;0.713725490
010352;0.529411765;0.529411765;0.741176471
014211;0.701960784;0.768627451;0.921568627
012337;0.596078431;0.635294118;0.909803922
005360;0.352941176;0.556862745;0.792156863
011970;0.584313725;0.603921569;0.843137255
011822;0.576470588;0.737254902;0.980392157
009868;0.509803922;0.615686275;0.694117647
006842;0.403921569;0.568627451;0.839215686
000686;0.176470588;0.349019608;0.556862745
005754;0.368627451;0.552941176;0.882352941
010798;0.545098039;0.682352941;0.901960784
010503;0.533333333;0.670588235;0.866666667
003187;0.250980392;0.486274510;0.721568627
014651;0.838106223;0.677954847;1.112747638
011919;0.580392157;0.717647059;0.890196078
013771;0.662745098;0.701960784;0.913725490
002951;0.243137255;0.486274510;0.764705882
005647;0.364705882;0.545098039;0.847058824
000366;0.160784314;0.396078431;0.576470588
008455;0.458823529;0.635294118;0.898039216
008856;0.474509804;0.572549020;0.768627451
002564;0.231372549;0.443137255;0.650980392
013155;0.627450980;0.698039216;0.945098039
014386;0.752941176;0.815686275;0.996078431
001643;0.207843137;0.278431373;0.517647059
005424;0.356862745;0.521568627;0.784313725
004500;0.309803922;0.474509804;0.682352941
011754;0.576470588;0.662745098;0.890196078
013417;0.639215686;0.733333333;0.937254902
009858;0.509803922;0.603921569;0.862745098
014563;0.800000000;0.823529412;1.000000000
006690;0.400000000;0.533333333;0.741176471
003967;0.282352941;0.482352941;0.701960784
001378;0.200000000;0.290196078;0.533333333
012649;0.603921569;0.749019608;0.976470588
000696;0.176470588;0.360784314;0.572549020
007990;0.443137255;0.615686275;0.854901961
003394;0.258823529;0.486274510;0.741176471
005416;0.356862745;0.505882353;0.760784314
011194;0.556862745;0.721568627;0.976470588
001557;0.203921569;0.388235294;0.631372549
007004;0.411764706;0.482352941;0.713725490
000119;0.145098039;0.321568627;0.490196078
009445;0.494117647;0.611764706;0.890196078
010756;0.545098039;0.623529412;0.901960784
006902;0.407843137;0.505882353;0.631372549
003930;0.282352941;0.356862745;0.556862745
007559;0.431372549;0.525490196;0.643137255
009784;0.505882353;0.631372549;0.917647059
007827;0.439215686;0.568627451;0.839215686
000546;0.172549020;0.235294118;0.466666667
003562;0.266666667;0.400000000;0.658823529
006885;0.407843137;0.431372549;0.639215686
004422;0.305882353;0.470588235;0.764705882
002921;0.243137255;0.454901961;0.701960784
001549;0.203921569;0.384313725;0.545098039
010780;0.545098039;0.658823529;0.921568627
002162;0.219607843;0.435294118;0.635294118
013377;0.639215686;0.682352941;0.909803922
001151;0.192156863;0.352941176;0.529411765
014352;0.745098039;0.800000000;0.992156863
013572;0.650980392;0.674509804;0.929411765
007619;0.431372549;0.584313725;0.890196078
012228;0.592156863;0.647058824;0.878431373
005415;0.356862745;0.501960784;0.768627451
001751;0.207843137;0.439215686;0.721568627
006058;0.380392157;0.525490196;0.721568627
007452;0.427450980;0.533333333;0.847058824
006461;0.392156863;0.541176471;0.768627451
009521;0.498039216;0.505882353;0.717647059
006445;0.392156863;0.529411765;0.749019608
010797;0.545098039;0.682352941;0.878431373
012036;0.584313725;0.701960784;0.894117647
011127;0.556862745;0.658823529;0.921568627
008506;0.462745098;0.580392157;0.858823529
006431;0.392156863;0.509803922;0.623529412
010098;0.517647059;0.647058824;0.839215686
013204;0.631372549;0.658823529;0.905882353
009791;0.505882353;0.639215686;0.847058824
005811;0.372549020;0.494117647;0.733333333
007481;0.427450980;0.572549020;0.839215686
002139;0.219607843;0.411764706;0.631372549
003430;0.262745098;0.333333333;0.588235294
003274;0.254901961;0.462745098;0.686274510
010543;0.533333333;0.709803922;0.949019608
002383;0.227450980;0.380392157;0.533333333
001263;0.196078431;0.349019608;0.521568627
010476;0.533333333;0.635294118;0.898039216
010147;0.517647059;0.694117647;0.956862745
003284;0.254901961;0.470588235;0.741176471
009185;0.486274510;0.490196078;0.709803922
009131;0.482352941;0.619607843;0.839215686
012989;0.619607843;0.694117647;0.862745098
011394;0.564705882;0.682352941;0.874509804
000697;0.176470588;0.360784314;0.580392157
011998;0.584313725;0.647058824;0.854901961
011098;0.556862745;0.619607843;0.850980392
000393;0.164705882;0.329411765;0.537254902
005757;0.368627451;0.556862745;0.862745098
014272;0.717647059;0.764705882;0.952941176
013591;0.650980392;0.705882353;0.913725490
007534;0.427450980;0.627450980;0.901960784
011629;0.572549020;0.670588235;0.913725490
006016;0.380392157;0.396078431;0.596078431
007934;0.443137255;0.564705882;0.835294118
008679;0.466666667;0.623529412;0.815686275
007121;0.415686275;0.525490196;0.662745098
012268;0.592156863;0.698039216;0.917647059
005758;0.368627451;0.556862745;0.878431373
007830;0.439215686;0.572549020;0.803921569
012436;0.596078431;0.749019608;1.000000000
005703;0.368627451;0.490196078;0.737254902
002453;0.227450980;0.458823529;0.678431373
003711;0.270588235;0.533333333;0.780392157
013893;0.670588235;0.721568627;0.894117647
011316;0.560784314;0.721568627;0.964705882
008857;0.474509804;0.576470588;0.811764706
008763;0.470588235;0.596078431;0.874509804
000228;0.152941176;0.368627451;0.545098039
001832;0.211764706;0.388235294;0.611764706
001837;0.211764706;0.392156863;0.643137255
013271;0.631372549;0.745098039;0.921568627
009639;0.501960784;0.521568627;0.737254902
010991;0.552941176;0.647058824;0.882352941
006184;0.384313725;0.521568627;0.741176471
003019;0.247058824;0.400000000;0.694117647
000494;0.168627451;0.360784314;0.549019608
002747;0.239215686;0.329411765;0.525490196
005377;0.356862745;0.364705882;0.576470588
001464;0.200000000;0.419607843;0.603921569
007278;0.419607843;0.584313725;0.878431373
000558;0.172549020;0.266666667;0.478431373
