060893;0.431199967;0.638737004;0.612848320
055050;0.376602451;0.650431045;0.613997115
007959;0.000000000;0.622517921;0.613539686
048262;0.333890182;0.631790363;0.602175366
071015;0.718607957;0.618527210;0.611916569
018445;0.000000000;0.655988496;0.621378268
044116;0.262975131;0.690774886;0.615353053
035144;0.262975131;0.633609775;0.601371462
059231;0.407264284;0.686876209;0.623015232
068588;0.557273287;0.613244952;0.615353053
005171;0.000000000;0.612268562;0.602175366
017769;0.000000000;0.653757586;0.613079478
058185;0.407264284;0.643967856;0.622609296
007951;0.000000000;0.622517921;0.611681829
004830;0.000000000;0.610777122;0.613539686
063700;0.467484470;0.622376842;0.611681829
034021;0.262975131;0.627672551;0.613768746
062358;0.450836034;0.605282777;0.612848320
054117;0.376602451;0.635148083;0.628481040
059684;0.431199967;0.591867625;0.613309932
023222;0.000000000;0.675779695;0.613768746
049901;0.333890182;0.652046321;0.613539686
039932;0.262975131;0.656331884;0.620755166
035789;0.262975131;0.636766633;0.621378268
018389;0.000000000;0.655816149;0.612383878
056877;0.407264284;0.591311889;0.612616455
027346;0.000000000;0.709174090;0.627913934
001861;0.000000000;0.596467937;0.615799691
050788;0.333890182;0.665527265;0.614903766
070202;0.625893920;0.632463158;0.613539686
063985;0.467484470;0.648536677;0.615353053
034212;0.262975131;0.628773876;0.613309932
011069;0.000000000;0.633008708;0.614678119
053302;0.376602451;0.619932508;0.613768746
019424;0.000000000;0.659591887;0.613768746
050145;0.333890182;0.654947785;0.614224798
040077;0.262975131;0.657055863;0.621171136
063494;0.467484470;0.588112762;0.614224798
039045;0.262975131;0.652046321;0.621378268
026570;0.000000000;0.698581667;0.612616455
048247;0.333890182;0.631605710;0.614224798
001779;0.000000000;0.595948763;0.641906974
026309;0.000000000;0.696173158;0.613768746
045350;0.262975131;0.729517929;0.612150584
021235;0.000000000;0.666381825;0.614224798
037043;0.262975131;0.642566473;0.613079478
006344;0.000000000;0.616786183;0.613309932
059530;0.407264284;0.793131629;0.722578497
008231;0.000000000;0.623497347;0.612848320
041699;0.262975131;0.667006612;0.612616455
032938;0.262975131;0.621595621;0.621378268
059175;0.407264284;0.681598766;0.613309932
050714;0.333890182;0.664396200;0.600830744
031127;0.262975131;0.610272602;0.612848320
008352;0.000000000;0.623912812;0.613539686
012863;0.000000000;0.638570339;0.600830744
029602;0.262975131;0.596880435;0.614678119
050947;0.333890182;0.669095961;0.612848320
036413;0.262975131;0.639619038;0.614451798
009482;0.000000000;0.627607207;0.613539686
037746;0.262975131;0.645942317;0.634627868
046693;0.333890182;0.608649752;0.612616455
049985;0.333890182;0.653132129;0.613768746
032150;0.262975131;0.617092196;0.616022025
028458;0.000000000;0.779004106;0.612848320
002040;0.000000000;0.597596329;0.612616455
060982;0.431199967;0.641722159;0.602441449
028777;0.000000000;0.798159782;0.745038940
053561;0.376602451;0.625076337;0.613768746
053577;0.376602451;0.625347233;0.614678119
049028;0.333890182;0.641135540;0.613997115
047267;0.333890182;0.618002044;0.613309932
063593;0.467484470;0.609080594;0.615353053
056482;0.376602451;0.699901219;0.613768746
018823;0.000000000;0.657393906;0.613768746
031097;0.262975131;0.610018928;0.623217387
015015;0.000000000;0.645290525;0.614224798
036962;0.262975131;0.642145629;0.614224798
019592;0.000000000;0.660160793;0.613768746
002333;0.000000000;0.599105420;0.614903766
045324;0.262975131;0.727642730;0.621584834
017401;0.000000000;0.652636622;0.616022025
045477;0.262975131;0.747691903;0.614451798
032327;0.262975131;0.618152507;0.613079478
053465;0.376602451;0.623497347;0.613309932
059795;0.431199967;0.599105420;0.614678119
041609;0.262975131;0.666381825;0.615576701
058811;0.407264284;0.662389895;0.614678119
064677;0.481935494;0.640327345;0.613539686
013763;0.000000000;0.641349444;0.601640379
012930;0.000000000;0.638792468;0.612848320
063187;0.450836034;0.667589438;0.613997115
016001;0.000000000;0.648392445;0.634974366
051815;0.333890182;0.695934705;0.613539686
048245;0.333890182;0.631605710;0.612383878
055781;0.376602451;0.666896773;0.621996283
005750;0.000000000;0.614525331;0.612383878
009254;0.000000000;0.626818134;0.613309932
044640;0.262975131;0.699426408;0.614678119
034895;0.262975131;0.632341326;0.622609296
018362;0.000000000;0.655686601;0.613539686
067005;0.516490164;0.791550472;0.721373062
067139;0.525950263;0.622658707;0.613539686
035163;0.262975131;0.633669590;0.614451798
024083;0.000000000;0.680287937;0.612848320
039560;0.262975131;0.654421383;0.613997115
035587;0.262975131;0.635846479;0.627913934
002554;0.000000000;0.600386693;0.613309932
039118;0.262975131;0.652364813;0.619705134
007808;0.000000000;0.622022856;0.612383878
041605;0.262975131;0.666381825;0.613768746
052265;0.333890182;0.803318804;0.725927919
007426;0.000000000;0.620732996;0.615799691
026680;0.000000000;0.699968779;0.612848320
013018;0.000000000;0.639069112;0.613309932
000946;0.000000000;0.590413137;0.612383878
065112;0.494702119;0.591756841;0.614678119
055117;0.376602451;0.651863652;0.615799691
027152;0.000000000;0.706467588;0.625797439
012663;0.000000000;0.637955707;0.613997115
007942;0.000000000;0.622447418;0.622812536
003167;0.000000000;0.603441230;0.613539686
051291;0.333890182;0.677053554;0.612383878
052743;0.376602451;0.605915692;0.614678119
065194;0.494702119;0.614683693;0.612616455
065381;0.494702119;0.642880401;0.612616455
000700;0.000000000;0.588229651;0.613997115
003239;0.000000000;0.603813558;0.612150584
035229;0.262975131;0.634086825;0.600286138
007793;0.000000000;0.621951836;0.614224798
051063;0.333890182;0.671226116;0.613079478
021839;0.000000000;0.669024975;0.615353053
046472;0.333890182;0.604460259;0.614678119
026975;0.000000000;0.703925257;0.614903766
