010005;-1.253632931;-0.775603461
003948;-0.496030529;0.904734372
017094;0.391821654;-1.287954694
020907;0.896950461;0.070590861
021238;1.555029667;0.612594969
017313;0.858142606;1.547083871
003073;-0.491932340;0.889266240
021852;1.573864967;0.612280613
009799;-1.251912406;-0.777365145
007006;-0.963168441;1.714744689
009633;-1.250543817;-0.774632458
018079;0.878234969;0.072910366
019297;0.887316644;0.062439839
013360;0.371900735;-1.298971244
010680;-1.262810326;-0.762338031
013324;0.370953998;-1.278794222
016909;0.389702892;-1.294854879
001828;-0.486122616;0.911223307
012915;-1.299309928;0.192233565
000380;-0.475379538;0.892314218
006996;-0.963116675;1.721135949
004282;-0.497709290;-0.329466219
016944;0.390068697;-1.294552877
003581;-0.494161425;0.904125407
006088;-0.525189839;-0.329134308
024341;1.663061418;-1.103688832
003972;-0.496156710;0.900202528
010056;-1.254312081;-0.781072645
019204;0.886785930;0.065986764
023761;1.657310043;-1.105229833
005681;-0.508843367;0.887822402
012918;-1.299486754;0.179222523
005396;-0.505496031;-0.327645747
003866;-0.495581523;0.895288902
021939;1.576604018;0.617356373
018292;0.880843887;1.571137023
012936;-1.300814535;0.174346196
023043;1.650972890;-1.106405497
019281;0.887192784;0.062131681
013507;0.373637474;-1.298307177
022862;1.649133285;-1.119665403
009815;-1.252071862;-0.785375952
002582;-0.489703742;0.916314250
000845;-0.480287184;0.884111288
022854;1.649032526;-1.104036172
012899;-1.298378279;0.185584628
008647;-1.239594241;-0.782655497
023335;1.653574036;-1.095975228
016451;0.386822979;-1.288198820
022875;1.649268552;-1.104176950
022074;1.587290523;0.578027209
006067;-0.521043405;-0.351393311
012140;-1.284818152;0.168206362
022575;1.645396989;-1.094193919
013273;0.368979229;-1.292085280
007388;-0.965902624;1.719281672
010244;-1.256158933;-0.777908069
011270;-1.275095207;0.181413271
020092;0.891067366;0.072278599
005800;-0.511171759;0.906763759
000278;-0.473934003;0.910375086
024632;1.668041135;-1.117913523
023846;1.658042303;-1.092697102
009072;-1.245065435;-0.786491567
021867;1.574296248;0.592938241
015102;0.381674393;-1.285375878
024030;1.659942546;-1.097245092
011750;-1.280860824;0.178673245
022921;1.649804352;-1.097431440
016404;0.386598172;-1.297513773
022351;1.641955061;-1.102921580
002838;-0.490926729;0.900256491
017351;0.860403589;1.574464200
018541;0.882999249;0.071579417
024508;1.665579074;-1.098964336
013492;0.373489640;-1.292040233
002060;-0.487283528;0.899343617
003487;-0.493779558;0.905108513
011246;-1.274702195;0.175935315
022175;1.636371674;-1.102891359
003555;-0.494073823;0.919454793
022528;1.644690253;-1.123784199
020485;0.893266772;0.055104387
016215;0.385704250;-1.294391016
007998;-0.970589704;1.713991825
013419;0.372791649;-1.290017289
020146;0.891316335;0.055375676
019027;0.885910659;0.070834948
020933;0.897215285;0.078302588
018516;0.882799257;0.058288179
008322;-1.224040249;-0.771121963
013956;0.376710604;-1.294980052
021417;1.562270460;0.599488206
012497;-1.289356384;0.192420007
002672;-0.490069771;-0.340996420
012428;-1.288351531;0.161181782
009561;-1.249881144;-0.781144026
007086;-0.963684727;1.713644653
005905;-0.513494985;0.899949307
008301;-0.978737109;1.718281138
006865;-0.962191408;1.715685853
014380;0.378841867;-1.282100892
019496;0.888228445;0.060932551
020929;0.897151844;0.078060622
012478;-1.289165073;0.188015278
020799;0.895674152;0.073818247
017752;0.871594310;1.574373159
015098;0.381658290;-1.289454394
016259;0.385890284;-1.290787929
016814;0.389028895;-1.291389441
007119;-0.963839518;1.722030282
022573;1.645371032;-1.099792121
000052;-0.467103974;0.891054157
001624;-0.485007535;0.907475039
003849;-0.495482550;0.900759943
018457;0.882311678;1.547998052
013498;0.373551865;-1.300793006
011679;-1.280056630;0.169061268
019980;0.890492521;0.067184324
010057;-1.254314202;-0.770990541
017571;0.867597004;1.556559308
005802;-0.511210064;-0.325622246
005561;-0.507354593;-0.321194757
023504;1.655026501;-1.113616596
005617;-0.507970370;-0.326780305
020986;0.898123858;0.057529993
006289;-0.956334311;1.718023059
022608;1.645839149;-1.107239582
022950;1.650120817;-1.109631568
017081;0.391569849;-1.303068361
021862;1.574205110;0.598771729
001846;-0.486213578;-0.323740388
012725;-1.293007391;0.156484504
020232;0.891741965;0.067911361
023659;1.656440749;-1.115548682
018954;0.885526807;0.069221270
023053;1.651045830;-1.116370129
010625;-1.261570594;-0.766886486
024178;1.661163123;-1.113831420
018188;0.879711614;0.059495572
013536;0.373902094;-1.296231339
004156;-0.497083415;0.906720667
017000;0.390591426;-1.291113725
008913;-1.243253554;-0.767207861
009179;-1.246117399;-0.760426088
002061;-0.487285787;0.883674367
011427;-1.277400079;0.172553483
013770;0.375662875;-1.281072080
003627;-0.494414488;-0.307673685
001785;-0.485834151;0.910425411
021039;0.899281872;0.056552397
011159;-1.273496911;0.175072744
009749;-1.251473243;-0.776834207
017643;0.869071196;1.558456529
011295;-1.275511361;0.168142227
000485;-0.476974055;0.896416202
014474;0.379221436;-1.283556762
007432;-0.966182905;1.709137681
022150;1.634718400;-1.120389796
023410;1.654257742;-1.107812185
016248;0.385851331;-1.296212549
010411;-1.258034629;-0.780426435
008626;-1.239264789;-0.780638051
019459;0.888074263;0.062449361
000550;-0.477689108;0.886426538
009583;-1.250133657;-0.779895746
016967;0.390244668;-1.292513718
017480;0.865064512;1.585216310
007280;-0.964905258;1.721174121
008825;-1.242238172;-0.782197913
005487;-0.506448421;-0.320614210
014624;0.379794192;-1.281706431
004090;-0.496769281;0.906645962
005503;-0.506600527;-0.342539051
006239;-0.955425064;1.712732594
016367;0.386426026;-1.287040042
013773;0.375686484;-1.287273836
017788;0.872319420;0.058210080
006955;-0.962830280;1.712102507
004876;-0.501334478;-0.333548295
020261;0.891901589;0.056107120
003386;-0.493357354;0.909266662
000616;-0.478310545;0.897639952
018293;0.880847952;0.068837605
008150;-0.972595923;1.706963136
006673;-0.960763475;1.712323876
013249;0.367299809;-1.276873968
021797;1.572294043;0.611035665
019350;0.887587629;0.059297051
016390;0.386520471;-1.294818841
018352;0.881418329;0.071082152
007516;-0.966732261;1.714223942
010945;-1.269355576;0.169311290
015522;0.383077922;-1.284235800
005231;-0.503997496;0.880021653
000111;-0.470367318;0.889124505
012738;-1.293603447;0.179722976
017717;0.870829049;1.579525331
018504;0.882714137;0.080893189
020157;0.891361644;0.066210305
010983;-1.270157872;0.167466427
005094;-0.503079129;0.919708046
016626;0.387762236;-1.291850862
009482;-1.248972430;-0.772360746
023112;1.651630133;-1.113115999
008659;-1.239777769;-0.768204644
009582;-1.250130537;-0.772489724
010274;-1.256524201;-0.773842181
000714;-0.479208453;0.894755321
015380;0.382636478;-1.286845057
000553;-0.477720724;0.916737399
002685;-0.490111914;0.898906597
011906;-1.282475294;0.187020489
005612;-0.507884787;-0.327034809
014499;0.379307280;-1.303032446
007711;-0.968030106;1.719883326
004722;-0.500266442;0.888434006
015889;0.384458221;-1.295582334
023483;1.654890867;-1.097836163
018132;0.878906991;0.064506820
011471;-1.277830192;0.163065533
012852;-1.296494927;0.171417670
008665;-1.239925976;-0.775130276
023407;1.654216434;-1.112690755
022165;1.635537627;-1.105459907
001913;-0.486580714;0.883329398
012053;-1.283965620;0.158875994
004501;-0.498957869;0.897057913
005241;-0.504111930;0.905117303
015264;0.382243822;-1.291019576
023462;1.654644755;-1.122031873
004299;-0.497773046;-0.314501775
012081;-1.284275931;0.175967701
023855;1.658092292;-1.084389010
002368;-0.488780791;0.905778795
020152;0.891342000;0.073820191
008468;-1.236098771;-0.775479911
019680;0.889090501;0.070520076
000153;-0.471523477;0.903993817
019221;0.886903814;0.065220447
010681;-1.262848657;-0.763570879
022162;1.635356906;-1.090672067
009441;-1.248534424;-0.781059771
011083;-1.272131108;0.177101401
013124;1.671757907;-1.087910285
001530;-0.484512182;0.878528357
010429;-1.258306859;-0.786060216
014358;0.378754634;-1.288563127
013745;0.375506544;-1.287756046
013231;1.683371170;-1.089167361
013531;0.373857640;-1.294502642
011148;-1.273394771;0.154092926
024586;1.666988607;-1.091490007
012693;-1.292448915;0.176013416
019519;0.888337377;0.072132029
015652;0.383566882;-1.289918190
007172;-0.964174015;1.718974850
011122;-1.273065979;0.171121986
013315;0.370812476;-1.294663242
019128;0.886400129;1.558282771
021488;1.564432876;0.594767148
018407;0.881943697;1.560446218
004587;-0.499394743;-0.298808497
008544;-1.237905840;-0.776007274
009122;-1.245508564;-0.781649162
012253;-1.286196818;0.180358909
019696;0.889179637;0.057394171
023540;1.655291824;-1.119959441
008890;-1.242985218;-0.780969181
009646;-1.250621681;-0.778535073
022317;1.641077154;-1.109555789
023305;1.653334317;-1.101438688
002325;-0.488570726;0.899542616
016911;0.389713920;-1.292771436
014436;0.379095032;-1.291572114
015574;0.383298151;-1.298355509
006408;-0.958128025;1.703376532
005586;-0.507595606;0.890179669
022856;1.649067887;-1.117582307
001972;-0.486853565;0.904338455
015357;0.382553800;-1.289349361
019403;0.887853862;0.053987609
016029;0.384919325;-1.279402276
016071;0.385096230;-1.300660507
013042;1.669020512;-1.110020424
003317;-0.493007139;0.901077894
013867;0.376234170;-1.280695432
002417;-0.488960377;0.888762686
007299;-0.965107517;1.713548700
015423;0.382790487;-1.291243648
006682;-0.960846808;1.718896331
023909;1.658633450;-1.093437770
015015;0.381393850;-1.290262299
005157;-0.503496876;-0.310274156
014709;0.380126612;-1.283246524
005171;-0.503585589;0.908894542
017508;0.865907428;1.561495422
011232;-1.274515335;0.165398527
005137;-0.503353470;-0.320729907
001573;-0.484771359;0.912419345
009839;-1.252227620;-0.781298813
000428;-0.476179443;0.904622379
011817;-1.281523374;0.169895401
020136;0.891271124;0.061783201
000889;-0.480619294;0.900100732
017245;0.838474563;0.109752999
002139;-0.487661755;0.895329506
014975;0.381203024;-1.293271857
022291;1.640536162;-1.099044016
006362;-0.957601266;1.726056212
001634;-0.485046241;0.909739015
020312;0.892151622;0.055817657
021705;1.569891480;0.600955203
010021;-1.253822165;-0.760041139
004563;-0.499267658;0.902952635
000575;-0.477976475;0.883061601
010049;-1.254205234;-0.771288502
009193;-1.246239964;-0.777316510
000664;-0.478802609;0.898347908
002418;-0.488963581;0.892411486
020460;0.893106487;0.058847017
001953;-0.486768898;0.894343075
005720;-0.509578198;0.883944358
017305;0.857770699;1.555135330
015167;0.381914896;-1.296222912
016385;0.386497805;-1.283748169
022124;1.632869536;-1.107527208
000537;-0.477557370;0.897025157
016764;0.388661349;-1.287205466
004730;-0.500339926;-0.344502594
006128;-0.951148323;1.710738424
011933;-1.282797156;0.160691588
022703;1.647248686;-1.102071832
015297;0.382369793;-1.290342863
013587;0.374341185;-1.282072801
005336;-0.504963776;0.884421463
018735;0.884265023;0.054533740
023632;1.656213554;-1.109128665
005432;-0.505858725;0.883232816
015599;0.383379783;-1.293107370
008983;-1.244095816;-0.785332018
012692;-1.292431817;0.162627449
024397;1.663849806;-1.108639827
004586;-0.499392422;0.898442700
010808;-1.265937817;0.161277496
003870;-0.495590718;-0.319748528
015142;0.381842262;-1.295696221
005381;-0.505335519;0.912459315
017851;0.873867553;1.545119070
010517;-1.259613909;-0.780197287
022104;1.627804188;-1.113324293
006111;-0.949381737;1.713151805
017581;0.867757296;1.558797752
017663;0.869507665;1.565092264
007530;-0.966826824;1.711730847
020210;0.891616920;0.065570516
011299;-1.275574237;0.187258165
024188;1.661240089;-1.095722413
016303;0.386106701;-1.284243014
018928;0.885424936;0.062251725
005036;-0.502549170;-0.317559483
006536;-0.959493753;1.713804136
008643;-1.239544100;-0.779083461
006655;-0.960564017;1.709673982
009314;-1.247415880;-0.775482604
018197;0.879833773;0.058353123
017598;0.868042197;1.572002362
005367;-0.505162320;0.904080585
003819;-0.495372608;0.890599420
016770;0.388691703;-1.288153469
005772;-0.510522813;0.905856635
015394;0.382677141;-1.290211568
001146;-0.482307598;0.911811486
007022;-0.963278806;1.720166759
021660;1.568489180;0.612668886
012826;-1.295874016;0.165676734
007338;-0.965430309;1.698485780
011798;-1.281341724;0.179954660
014530;0.379414019;-1.283803134
014186;0.378021553;-1.280856874
015714;0.383798162;-1.297395191
009630;-1.250528543;-0.779553030
017177;0.393674935;-1.284532188
014335;0.378684945;-1.293772902
023492;1.654962510;-1.110836939
016216;0.385705377;-1.292457474
015438;0.382831903;-1.292546388
002796;-0.490683499;0.887610380
018306;0.881015975;1.574253661
017616;0.868406171;1.560340859
016008;0.384861622;-1.284427248
000391;-0.475578943;0.903592160
021322;1.558859712;0.598638759
010555;-1.260338637;-0.765964107
008568;-1.238333449;-0.757425251
015748;0.383936294;-1.289266007
007278;-0.964897532;1.710195562
023719;1.656934095;-1.102087655
005916;-0.513711757;-0.307516613
016206;0.385660388;-1.297187618
019033;0.885944509;0.075997065
002345;-0.488679657;0.882566792
024197;1.661346568;-1.111219082
013973;0.376824639;-1.285986226
005988;-0.515777637;0.916364286
020608;0.894161544;0.057384769
022522;1.644623877;-1.098354396
017056;0.391132841;-1.289765854
008022;-0.970827125;1.702755097
011590;-1.279233100;0.174747025
015072;0.381578093;-1.283505469
000684;-0.478966812;0.893881927
019009;0.885789348;0.072835618
003008;-0.491639221;0.891858262
024232;1.661757736;-1.118476951
016463;0.386880018;-1.294149914
008556;-1.238155887;-0.779686270
023146;1.651932874;-1.114759320
011219;-1.274263185;0.163486326
006525;-0.959422345;1.724307448
006560;-0.959738536;1.711224326
023744;1.657156540;-1.102007321
008763;-1.241440162;-0.773530292
013605;0.374448769;-1.287624365
020369;0.892484359;0.061560807
005898;-0.513264783;0.920351661
000928;-0.480900025;0.889065363
021226;1.554324348;0.594234099
018156;0.879272364;1.560304669
004360;-0.498176969;0.896023053
006827;-0.961932092;1.704557876
022030;1.582080014;0.621530908
015747;0.383926242;-1.304124569
015269;0.382259768;-1.286037373
010529;-1.259743615;-0.768929578
021815;1.572797839;0.615994268
001392;-0.483759772;0.892053210
007824;-0.968836852;1.701369157
002661;-0.490026080;0.904058014
010842;-1.266691634;0.166823950
001695;-0.485356416;0.876905950
023473;1.654790819;-1.091034548
018964;0.885547449;0.049483331
016758;0.388608093;-1.291449405
000584;-0.478034356;0.886064949
016996;0.390524847;-1.275624252
007154;-0.964067707;1.715714934
023769;1.657349929;-1.089275368
012850;-1.296432291;0.196125864
017004;0.390641762;-1.286821342
024393;1.663814465;-1.111857803
005469;-0.506276865;0.892218425
015455;0.382877242;-1.295877588
015607;0.383398253;-1.274685109
023527;1.655231284;-1.105457875
018493;0.882645939;0.073395961
003413;-0.493453224;0.903398863
020737;0.895086989;0.066176539
003872;-0.495594012;0.893891961
001112;-0.482101308;0.888083097
016460;0.386866088;-1.292089644
022365;1.642173355;-1.088355562
018922;0.885410654;0.053704688
014245;0.378342387;-1.288693798
022582;1.645469412;-1.103504281
020103;0.891131956;0.061298758
016245;0.385839512;-1.289128792
012576;-1.290460994;0.157719671
010812;-1.266037952;0.168850680
007482;-0.966464236;1.708351225
020964;0.897790525;0.071162129
015158;0.381880469;-1.296548368
021350;1.559831007;0.599163618
001007;-0.481351838;0.888237509
003839;-0.495457141;0.906152995
009473;-1.248906982;-0.767555833
015461;0.382903004;-1.295455981
005533;-0.506980451;0.906988274
012131;-1.284742359;0.156815929
009141;-1.245708313;-0.785452536
019506;0.888277016;0.067874057
007953;-0.970106853;1.712840687
024461;1.664865725;-1.093550299
012723;-1.292977757;0.158761969
002785;-0.490609770;0.900443421
004331;-0.498014364;0.896807658
009861;-1.252496708;-0.769295478
005599;-0.507800000;0.901316409
014034;0.377146153;-1.286242571
000187;-0.472317838;0.911101129
005063;-0.502807675;-0.329473240
021809;1.572695450;0.603931772
009610;-1.250327439;-0.781294963
009518;-1.249362831;-0.781735938
019582;0.888705627;0.081333211
005990;-0.515941803;-0.332133484
000122;-0.470638618;0.896818369
001337;-0.483474817;0.901691367
024113;1.660590831;-1.100734619
012779;-1.294617752;0.165999672
013464;0.373206556;-1.279534843
003301;-0.492929214;0.902101161
007705;-0.967979104;1.701662324
016948;0.390099622;-1.289100464
005302;-0.504618232;-0.308163969
019659;0.888993896;0.055388633
002226;-0.488096365;0.901102373
003322;-0.493034036;0.900584901
000513;-0.477257160;0.901126795
016588;0.387544511;-1.287407347
015824;0.384238508;-1.288385629
006202;-0.954703503;1.713063366
001376;-0.483658675;0.884772752
005172;-0.503592359;-0.324784220
015153;0.381870029;-1.286664695
020675;0.894641843;0.068455636
008600;-1.238719557;-0.788606188
000271;-0.473770681;0.897375610
014033;0.377143565;-1.280451249
017073;0.391422606;-1.297031979
008466;-1.235928528;-0.756363134
018520;0.882827649;0.060764069
004649;-0.499693577;-0.302878802
014805;0.380508447;-1.302764643
002470;-0.489201353;-0.317662358
013343;0.371566359;-1.304184003
012803;-1.295139649;0.173387356
016302;0.386099796;-1.288721518
003392;-0.493380564;0.918904319
014984;0.381236797;-1.294088323
009936;-1.253119744;-0.768148039
001508;-0.484427582;0.906858545
006562;-0.959756082;1.713432786
015115;0.381716418;-1.284430729
020234;0.891759439;0.074964189
000411;-0.475861756;0.885498757
016676;0.388101831;-1.289246205
015823;0.384237971;-1.284961121
013878;0.376274248;-1.278088822
004608;-0.499497274;0.917123770
015523;0.383093264;-1.284375905
011438;-1.277495893;0.163223721
004137;-0.497038693;0.902188241
016788;0.388808680;-1.291827821
011514;-1.278392419;0.181762637
004934;-0.501761123;0.914805182
016874;0.389463259;-1.289677696
007291;-0.965047960;1.710354225
004207;-0.497323186;0.900306833
024630;1.667982477;-1.084721577
004258;-0.497570453;-0.338746499
013873;0.376256872;-1.290335623
003834;-0.495419287;-0.317424309
001051;-0.481699756;0.892763731
020579;0.893932499;0.066667629
020095;0.891089824;0.065724862
017105;0.392146384;-1.298524948
015055;0.381522709;-1.288888996
015013;0.381390622;-1.285127230
002725;-0.490295967;0.894091281
021384;1.560958783;0.611664937
018784;0.884581503;0.052118806
018951;0.885521950;0.063789113
021951;1.577329251;0.626756135
017885;0.874634930;1.565472169
003448;-0.493568548;0.897414983
005826;-0.511700306;-0.320526707
002239;-0.488172642;0.879629733
004028;-0.496453225;-0.317776009
013469;0.373232087;-1.277344103
017333;0.859264922;1.568218945
004986;-0.502145320;-0.318203941
002262;-0.488276769;0.869813749
003565;-0.494110688;-0.314325337
019053;0.886050847;0.070851506
008464;-1.235852735;-0.761410143
009735;-1.251372951;-0.785216862
001983;-0.486902582;0.886155979
001597;-0.484864855;0.905607691
007680;-0.967804285;1.716517613
019553;0.888598062;0.068481796
012864;-1.297005817;0.165670195
012771;-1.294403554;0.171952052
015094;0.381640872;-1.295901410
021563;1.566430977;0.584833441
022264;1.639912781;-1.094046431
017470;0.864801273;1.559023648
024209;1.661471888;-1.094474158
015975;0.384766247;-1.287481108
021641;1.568160568;0.623381933
017415;0.862742061;1.561817476
005672;-0.508695474;0.893877417
003383;-0.493346498;0.889390066
001126;-0.482206631;0.913149829
012652;-1.291767223;0.167787537
011941;-1.282869981;0.152015144
002918;-0.491262288;0.891357661
017408;0.862542458;1.558791938
002681;-0.490099235;0.895216488
021762;1.571485838;0.603521884
002070;-0.487338774;0.898225590
000986;-0.481221868;0.912896901
002328;-0.488576860;0.889424886
018881;0.885171585;0.069624267
004670;-0.499896346;0.905332191
011199;-1.274031463;0.141454035
021292;1.558019185;0.584733679
018450;0.882234052;0.066955801
003350;-0.493205989;0.897490036
022242;1.639278013;-1.132321900
016541;0.387299040;-1.287178284
018941;0.885475043;0.065116619
024295;1.662411560;-1.122348551
019551;0.888572524;0.064522742
024152;1.660922678;-1.116886752
015515;0.383069937;-1.296513265
016660;0.387975727;-1.290666933
009729;-1.251318519;-0.766886224
017127;0.392576643;-1.283454625
011881;-1.282210001;0.172543286
011682;-1.280101086;0.185970312
015476;0.382952965;-1.289741277
012434;-1.288490019;0.172549093
024033;1.659960884;-1.096974432
012550;-1.290065524;0.180231110
016877;0.389485928;-1.291030246
023541;1.655293136;-1.095252129
009481;-1.248960226;-0.765238688
006385;-0.957934378;1.713974021
000275;-0.473815924;0.873830440
015247;0.382202644;-1.289154122
002246;-0.488192091;0.896134473
002227;-0.488100720;0.899427110
000776;-0.479704150;0.894601655
008820;-1.242200822;-0.762540903
023684;1.656658365;-1.089009640
006231;-0.955329651;1.723133463
011868;-1.282133134;0.189828044
011290;-1.275406977;0.180594400
021513;1.565275973;0.598178356
015800;0.384126085;-1.297538986
023312;1.653372777;-1.104138159
000929;-0.480901123;0.887722305
005834;-0.511873486;-0.329057976
014357;0.378751262;-1.298389650
012873;-1.297194839;0.160624443
002463;-0.489160242;0.903379408
010831;-1.266496326;-0.768559325
018191;0.879755826;1.565845538
009127;-1.245566829;-0.772397527
