003940;-0.396045497;-0.781053512;-0.363414707;-0.731276402;0.877363698
013090;2.996163305;-0.086732477;-0.540835820;0.056112481;0.453814227
010184;0.618457285;-1.042756556;-0.983263712;0.649425869;-0.129473621
002756;-0.263175384;1.206649242;-0.235997067;0.972340021;-1.236130301
007413;-0.612649411;-0.935857036;2.209902508;-0.746412020;1.733827712
012277;0.675429754;-1.024186876;-0.974465744;0.688488961;-0.122596040
008070;-0.745706095;1.167407543;0.405775235;-0.539804538;-0.388826738
003102;-0.272962950;1.193589957;-0.228103329;0.916376110;-1.222862274
011382;0.651807660;-1.018877273;-0.982691708;0.689327948;-0.124037995
009643;-1.050334039;0.330193269;0.453629628;-2.631284649;0.330262965
003860;-0.389845706;-0.769721328;-0.340870466;-0.726488857;0.890059752
002798;-0.264329005;1.197616869;-0.256832992;0.938214249;-1.218262925
011296;0.649482167;-1.028039373;-0.937110183;0.673389386;-0.113606088
000903;-0.223642906;1.188579914;-0.238464950;0.948777166;-1.234839949
006660;-0.577601185;-0.932668505;2.190921538;-0.751067850;1.741646882
010045;0.610958460;-1.029545260;-0.968475056;0.664373592;-0.124243183
001422;-0.235232696;1.187189935;-0.259503492;0.963808455;-1.237609808
003667;-0.303149102;1.184175761;-0.250114937;0.969120225;-1.221553988
000118;-0.188008691;1.191047407;-0.222806707;0.909004705;-1.253874254
003600;-0.296323520;1.203995691;-0.270360645;0.975489669;-1.251942733
003325;-0.281337025;1.168397491;-0.237627480;0.955569155;-1.247402021
011806;0.661114628;-1.016919132;-0.974467374;0.665143993;-0.116684492
002648;-0.260807500;1.184433513;-0.255833056;0.904113459;-1.232130928
001436;-0.235547437;1.200122600;-0.284552646;0.905311263;-1.278409901
001852;-0.244120927;1.184932895;-0.255739485;0.921585885;-1.241012829
001299;-0.232698002;1.219462343;-0.235865862;0.955971236;-1.262154356
000684;-0.217586475;1.176053258;-0.249697500;0.944312592;-1.229397750
005520;-0.444462646;-0.763525614;-0.361283335;-0.732111879;0.878968965
004836;-0.418768390;-0.774934353;-0.353392560;-0.711261251;0.876132513
008475;-0.761453001;1.166603577;0.390149448;-0.499132345;-0.375520149
011116;0.645797574;-1.014631337;-0.981758161;0.637121414;-0.118860771
010559;0.631599509;-1.017597796;-0.992883983;0.668924684;-0.116552228
011705;0.658627521;-1.024767234;-0.940499085;0.645349414;-0.115041028
001749;-0.242122894;1.199343139;-0.259314151;0.978325226;-1.242407356
001415;-0.235052566;1.182199188;-0.257993995;0.968094304;-1.259446425
011800;0.661076223;-1.030203470;-0.976759324;0.691995210;-0.099657232
006169;-0.562322096;-0.937256949;2.214599491;-0.728953346;1.752890199
007585;-0.717802666;1.162495844;0.421785247;-0.522442925;-0.398636943
012793;0.701379988;-1.024715310;-0.976695214;0.649092019;-0.098567186
013532;3.027410296;-0.074650468;-0.525017949;0.105045949;0.461124237
000161;-0.193137969;1.179615255;-0.261067951;0.878380626;-1.230173020
009516;-1.038003491;0.338433392;0.430687234;-2.627235898;0.337191196
005803;-0.545692352;-0.938867323;2.225238581;-0.704959321;1.735010617
004018;-0.398977557;-0.770958949;-0.369089298;-0.739939279;0.880844764
006350;-0.568297107;-0.956175007;2.227063080;-0.771586362;1.741443861
010026;0.609608520;-1.023195588;-0.964997714;0.681609786;-0.139287033
007948;-0.740926085;1.159131822;0.407174318;-0.475893882;-0.354759994
008078;-0.745976857;1.179862606;0.411594859;-0.526283318;-0.398083190
009215;-1.017625591;0.332087080;0.404322836;-2.633693860;0.312962358
005365;-0.433147189;-0.772780075;-0.356198345;-0.742237135;0.872268625
006327;-0.567482853;-0.935152375;2.220840776;-0.717481144;1.728846942
010013;0.608700729;-1.018585229;-0.952858878;0.652993935;-0.123135064
010452;0.628794330;-1.025502021;-0.997026341;0.648866435;-0.129624788
010840;0.639477796;-1.022252402;-0.991067452;0.664631693;-0.122857198
003837;-0.387178058;-0.772697768;-0.363069513;-0.756868951;0.886942215
003909;-0.393964093;-0.769739825;-0.360285599;-0.750147089;0.867114763
008860;-0.786468728;1.163349039;0.398960917;-0.523278387;-0.374556074
003353;-0.282536626;1.162568605;-0.255140171;0.932212853;-1.241699178
011465;0.653579988;-1.014253342;-1.000769727;0.687122352;-0.101514706
005363;-0.433089148;-0.775587226;-0.365975153;-0.745637750;0.880060748
001035;-0.227224483;1.196358132;-0.258092794;0.924913022;-1.266864958
013104;2.997313176;-0.081331566;-0.555208636;0.100181067;0.435283615
007241;-0.599594060;-0.925959180;2.216932897;-0.695169731;1.748491808
008565;-0.765148250;1.171068500;0.393789358;-0.552337849;-0.384761581
011024;0.643551848;-1.027718114;-0.977300511;0.676662715;-0.116699346
002528;-0.258451076;1.188110327;-0.270344404;0.956829496;-1.249317192
011548;0.655277557;-1.027374798;-0.989967527;0.711336860;-0.136149502
004787;-0.417884169;-0.787847928;-0.362693600;-0.749727216;0.874675553
012772;0.699341417;-1.014608730;-0.950480103;0.707036999;-0.109608982
009043;-1.000888649;0.347681089;0.414389162;-2.657161369;0.332425754
010537;0.631068213;-1.006696137;-0.987516639;0.662998164;-0.109898721
010214;0.619795230;-1.041922159;-0.975582307;0.756932778;-0.091045813
012834;2.948909241;-0.085993625;-0.546977588;0.110189291;0.432204837
012908;2.972205073;-0.093200360;-0.553237520;0.082015268;0.459688240
012436;0.681610939;-1.022461884;-0.955306196;0.638223029;-0.149645167
009617;-1.047090935;0.317983673;0.437531213;-2.640082299;0.319803380
001072;-0.228266139;1.191176249;-0.245400770;0.918928822;-1.260582373
012495;0.683760570;-1.004981573;-0.992281026;0.665777505;-0.101272461
009411;-1.031229380;0.333318598;0.418711756;-2.634030815;0.323595666
002255;-0.252331215;1.180757371;-0.266459993;0.922148892;-1.229895103
013474;3.023773760;-0.105679093;-0.534245665;0.111760157;0.462356196
013722;3.050878361;-0.062976539;-0.565732337;0.112425314;0.437819244
009378;-1.029099478;0.350016972;0.419084778;-2.619340391;0.317487084
007041;-0.590216584;-0.939722445;2.213263974;-0.722469035;1.764483587
013356;3.014456009;-0.086393649;-0.565469169;0.074895656;0.462656749
003547;-0.292678589;1.213596384;-0.257062592;0.915451818;-1.236826974
007175;-0.596135101;-0.922518119;2.224430083;-0.734375999;1.729312963
011277;0.648992757;-0.999029792;-0.976037327;0.668066437;-0.126571230
007631;-0.722025264;1.169328777;0.379882656;-0.544210268;-0.369099031
000734;-0.218946316;1.201806379;-0.229272020;0.918620301;-1.237512667
003906;-0.393800352;-0.784364798;-0.370188086;-0.758567910;0.875523413
001344;-0.233542422;1.192423243;-0.231866891;0.951306739;-1.244620756
012955;2.981331114;-0.099753965;-0.528975882;0.098075049;0.431803170
000517;-0.212135101;1.177525790;-0.243235354;0.897083176;-1.271700681
007128;-0.594093089;-0.933599126;2.200043331;-0.742207579;1.723476039
001250;-0.231788179;1.201821771;-0.255877446;0.955542947;-1.242931809
004819;-0.418456030;-0.777435289;-0.354947030;-0.747429916;0.886807752
013743;0.717011137;-1.015574026;-1.000254733;0.713486844;-0.125133049
000618;-0.215859794;1.190617426;-0.245425125;0.963177783;-1.257097579
009057;-1.002801788;0.330582084;0.404553733;-2.640233524;0.339956183
001359;-0.233867046;1.194740928;-0.260936330;0.936759126;-1.244650940
002899;-0.267096880;1.187648566;-0.246590426;0.932852013;-1.255276673
013468;3.023400761;-0.070458010;-0.552378357;0.101150455;0.463350495
