002537;-1.283861125;-0.894029781;1.156946656;-0.808709560;-0.391416797;-0.656747616;-0.015206501;-1.281397647;-0.621697165;0.938085713
002201;-1.268051741;-0.808332039;1.080495884;-0.774362806;-0.276418863;-0.672157244;-0.027434429;-1.367366167;-0.639952339;0.914602006
003757;-1.333504990;-0.819676587;1.248534314;-0.772708487;-0.372346156;-0.684058984;-0.115519032;-1.318823650;-0.624263778;1.069802988
002510;-1.282747806;-0.889984145;1.205490780;-0.988226767;-0.340861783;-0.646455856;-0.087485921;-1.335102518;-0.621356010;0.895853803
001586;-1.221443439;-0.976631681;1.117940893;-0.930948294;-0.352847049;-0.734562404;-0.076025699;-1.346434147;-0.603892771;1.010456554
004268;-1.357817832;-0.930571751;1.073204603;-0.871171989;-0.356399233;-0.725284046;0.008417164;-1.311333365;-0.593248311;0.974279107
000889;0.652980265;1.232285309;-1.107073408;1.185949825;1.094133337;-0.366212081;0.955038447;0.810241940;-0.474987552;-1.146618847
003381;-1.318313535;-0.912059742;1.169100340;-0.802083877;-0.325244579;-0.614888182;-0.013493575;-1.323300777;-0.662878157;0.897318126
001464;-1.199831868;-0.907241724;1.135423320;-0.994202429;-0.311472100;-0.567371262;-0.014558851;-1.335654487;-0.621867975;0.960579716
007060;0.695856794;1.184999921;-1.148576757;1.257904821;1.132000162;-0.429258339;0.981675273;0.835626751;-0.466969002;-1.184092155
007653;0.677709679;1.214210526;-1.119822005;1.215352050;1.108073858;-0.350958445;0.926908904;0.805431231;-0.441093856;-1.220679198
001291;0.738094660;-0.771718493;0.206317488;-0.721891814;-1.447854153;1.972514877;-1.643097683;0.679613915;1.871087218;0.570114891
000084;0.758408440;1.245158675;-1.159623152;1.256135082;1.105829750;-0.397129933;0.935524810;0.788999198;-0.462401142;-1.155956310
007611;0.679150816;1.225779126;-1.100776224;1.199009093;1.100724376;-0.428563434;0.899906441;0.791959718;-0.443127965;-1.183206633
005442;0.728012742;1.231807302;-1.118967951;1.168291395;1.094135508;-0.350032257;0.898034875;0.813846180;-0.443469809;-1.187133341
005882;0.719241624;1.189511715;-1.108037119;1.153713575;1.063959549;-0.476163480;0.956552175;0.839180413;-0.472684755;-1.148514387
008062;0.847727627;-0.932703703;0.177936662;-0.786725595;-1.426279915;1.832114615;-1.810454404;0.650077156;1.864720632;0.534442878
