001338;0.707588708;1.207455706;-1.054082901;1.182141971;1.096562142;-0.421027427;0.863002549;0.778152687;-0.459901654;-1.201335889
008133;0.820528999;-0.717064787;0.179672918;-0.678106531;-1.352199628;1.738159694;-1.523067076;0.636479680;1.833992574;0.581538486
003051;-1.262445413;-0.831182201;1.046361561;-0.814388337;-0.359272731;-0.599409287;0.014784802;-1.333055918;-0.680161575;0.889811936
001263;0.709288413;1.220236266;-0.994047269;1.167351524;1.075394576;-0.406943505;0.865718150;0.807559684;-0.417625660;-1.139864384
005365;0.700029099;1.201446967;-1.055542344;1.122540412;1.042320441;-0.442346837;0.900877644;0.818111041;-0.473258351;-1.184046429
003993;-1.299468181;-0.901202720;1.028817407;-0.814684928;-0.445190741;-0.593699028;-0.019916259;-1.301522566;-0.636960649;0.947739768
006490;0.679017270;1.222708212;-1.048096105;1.117631901;1.108708594;-0.397795481;0.945746289;0.807711991;-0.441229931;-1.116005834
001837;-1.205000859;-0.785326219;1.098801574;-0.839599308;-0.345395847;-0.530874091;-0.000356767;-1.333861273;-0.619177003;0.994045360
008555;0.852797801;-0.751349822;0.155612237;-0.807907121;-1.443182268;1.831771611;-1.683899720;0.697221161;1.808800320;0.509929663
001359;0.706855282;1.218482435;-1.062985274;1.120545004;1.136973713;-0.418602780;0.907668256;0.776536582;-0.485545313;-1.198055425
009651;0.790223662;-0.754728106;0.178512069;-0.749284167;-1.472161104;1.757790146;-1.650450713;0.685567171;1.815533049;0.519840453
007922;0.741795387;1.168736011;-1.019497441;1.245833893;1.117658629;-0.443837814;0.949206584;0.780308821;-0.468684106;-1.154337223
001413;-1.143016805;-0.917583747;0.996966717;-0.724959380;-0.305850339;-0.598866903;0.072372986;-1.335360555;-0.614492210;0.962420574
006312;0.682563307;1.141092898;-1.020694372;1.110964808;1.135823662;-0.425001131;0.937848825;0.826707254;-0.480918910;-1.156992900
001664;-1.190531152;-0.864473243;1.034360442;-0.806452366;-0.305390894;-0.665454154;0.056642064;-1.305669636;-0.643829458;0.896952070
007959;0.744070044;-0.647656371;0.262569584;-0.750775373;-1.453337573;1.827344821;-1.540730029;0.639959807;1.867508284;0.457017724
005065;0.706249512;1.241941032;-1.111260473;1.135233163;1.139298442;-0.431744835;0.897022245;0.791801091;-0.433395976;-1.163912904
